id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
196,0.0,0.0,0.0,0.0,98.0,3556.61241,0.002061856,0.010173465,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
197,2.0,56.0,1.0,144.0,67.0,2563.783333,0.0,0.005797101,19.34265017,0.0,Mar,2,2,4,2,New_Visitor,False,True
198,3.0,112.96078429999999,0.0,0.0,13.0,3014.018519,0.013068182,0.06140625,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
199,0.0,0.0,0.0,0.0,17.0,840.2333332999999,0.0,0.0016666670000000001,109.176,0.0,Mar,2,2,9,2,New_Visitor,False,True
200,3.0,94.0,2.0,125.0,55.0,1970.8448050000002,0.0,0.0017241379999999998,96.25511582,0.0,Mar,2,4,1,2,New_Visitor,True,True
201,1.0,32.0,0.0,0.0,50.0,2867.0,0.0,0.004,153.44324780000002,0.0,Mar,2,2,7,8,Returning_Visitor,True,True
202,0.0,0.0,0.0,0.0,5.0,43.0,0.0,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
203,5.0,218.0,0.0,0.0,13.0,284.5,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
204,0.0,0.0,0.0,0.0,3.0,133.5,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,False,False
205,1.0,119.0,0.0,0.0,12.0,297.6666667,0.0,0.008333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
206,3.0,281.0,0.0,0.0,16.0,453.75,0.0,0.005263158,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,False
207,1.0,18.0,0.0,0.0,16.0,1331.75,0.0,0.0125,33.79956701,0.0,Mar,2,5,2,3,New_Visitor,False,True
208,2.0,40.0,0.0,0.0,5.0,558.5,0.0,0.028571429,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False
209,3.0,107.0,0.0,0.0,4.0,145.83333330000002,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False
210,0.0,0.0,0.0,0.0,8.0,731.0,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
211,2.0,49.0,1.0,127.0,4.0,188.0,0.033333333,0.0375,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
212,0.0,0.0,0.0,0.0,14.0,565.3333332999999,0.037619047999999995,0.04952381,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,False,False
213,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,False
214,4.0,57.0,0.0,0.0,7.0,591.0,0.006666666999999999,0.033333333,0.0,0.0,Mar,1,2,6,6,Returning_Visitor,True,False
215,2.0,2.0,3.0,261.0,10.0,281.0,0.0,0.042857143,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
216,2.0,123.0,2.0,306.3333333,18.0,483.83333330000005,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
217,2.0,118.0,0.0,0.0,4.0,42.0,0.0,0.066666667,0.0,0.0,Mar,1,2,7,3,Returning_Visitor,False,False
218,0.0,0.0,0.0,0.0,35.0,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,2,4,2,2,Returning_Visitor,False,False
219,0.0,0.0,0.0,0.0,12.0,198.0,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
220,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.066666667,0.0,0.0,Mar,2,4,3,12,Returning_Visitor,False,False
221,2.0,38.0,0.0,0.0,14.0,643.0,0.0,0.013333333000000001,35.0928,0.0,Mar,2,2,5,1,Returning_Visitor,False,True
222,0.0,0.0,0.0,0.0,5.0,23.0,0.08,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
223,0.0,0.0,0.0,0.0,4.0,14.0,0.1,0.15,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
224,1.0,54.0,0.0,0.0,6.0,210.5,0.0,0.02,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
225,1.0,993.0,0.0,0.0,28.0,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
226,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.1,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,True,False
227,5.0,74.25,2.0,84.0,37.0,1599.083333,0.0,0.006578947,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
228,0.0,0.0,0.0,0.0,9.0,102.5,0.0,0.022222222000000003,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
229,0.0,0.0,0.0,0.0,16.0,2337.0,0.0,0.013333333000000001,17.76266667,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
230,0.0,0.0,0.0,0.0,19.0,1883.5,0.010526316,0.021052632,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
231,2.0,32.0,0.0,0.0,50.0,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,2,2,7,9,Returning_Visitor,True,False
232,6.0,666.8333332999999,0.0,0.0,22.0,1674.583333,0.0,0.014666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
233,0.0,0.0,0.0,0.0,9.0,132.0,0.011111111000000002,0.033333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,True,False
234,1.0,73.0,1.0,740.0,50.0,1434.255128,0.0,0.019230768999999998,22.03276923,0.0,Mar,2,2,3,2,Returning_Visitor,True,False
235,2.0,154.0,0.0,0.0,18.0,367.25,0.005263158,0.04421052599999999,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
236,3.0,49.33333333,5.0,303.25,7.0,148.5,0.0,0.014081633,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,False,False
237,3.0,118.5,0.0,0.0,29.0,1482.2107839999999,0.006896551999999999,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False
238,6.0,153.5,0.0,0.0,34.0,1048.4920630000001,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,True,False
239,0.0,0.0,0.0,0.0,9.0,478.0,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,False
240,0.0,0.0,0.0,0.0,16.0,980.25,0.0,0.04,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
241,8.0,72.25,1.0,21.5,51.0,1124.693074,0.022807018,0.036550087,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
242,2.0,24.5,0.0,0.0,22.0,353.1666667,0.018181818,0.031818182,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False
243,1.0,0.0,0.0,0.0,18.0,1489.083333,0.023529412000000003,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
244,0.0,0.0,1.0,1220.0,28.0,2389.333333,0.016666667,0.030833332999999997,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
245,0.0,0.0,0.0,0.0,7.0,753.0,0.0,0.00952381,0.0,0.0,Mar,2,10,1,2,Returning_Visitor,False,False
246,0.0,0.0,0.0,0.0,31.0,688.1666667000001,0.0,0.019354839,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False
247,0.0,0.0,0.0,0.0,14.0,811.0,0.015384615,0.041025641,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
248,1.0,22.0,0.0,0.0,9.0,415.25,0.033333333,0.048148147999999995,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,False,False
249,16.0,155.6313131,0.0,0.0,32.0,908.013456,0.005,0.01805276,4.368515556,0.0,Mar,2,2,3,2,Returning_Visitor,False,True
250,1.0,21.33333333,1.0,235.0,71.0,2753.378571,0.012676056000000002,0.015201207,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
251,2.0,191.0,1.0,100.0,46.0,2452.582143,0.007246376999999999,0.022253906,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,True,False
252,0.0,0.0,0.0,0.0,18.0,5188.5,0.0,0.05,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
253,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
254,0.0,0.0,0.0,0.0,5.0,57.0,0.08,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
255,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.1,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,False
256,4.0,96.5,0.0,0.0,19.0,1430.659091,0.01,0.025666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
257,1.0,13.0,0.0,0.0,2.0,20.0,0.0,0.05,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
258,5.0,1388.75,0.0,0.0,4.0,1373.75,0.0,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,False,False
259,0.0,0.0,0.0,0.0,45.0,844.25,0.0,0.01037037,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
260,0.0,0.0,1.0,0.0,7.0,188.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
261,3.0,51.0,0.0,0.0,14.0,527.375,0.015555556000000002,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,True,False
262,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3,3,5,2,Returning_Visitor,False,False
263,1.0,158.0,1.0,64.0,29.0,1916.761905,0.006451613,0.018709677,8.772473117999999,0.0,Mar,2,2,3,2,Returning_Visitor,True,True
264,0.0,0.0,0.0,0.0,9.0,116.33333329999999,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
265,0.0,0.0,0.0,0.0,30.0,397.0,0.0,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
266,0.0,0.0,0.0,0.0,63.0,5220.083333,0.0,0.003329865,51.46331148,0.0,Mar,2,5,3,1,Returning_Visitor,True,True
267,0.0,0.0,0.0,0.0,20.0,219.33333330000002,0.0,0.011666667,0.0,0.0,Mar,1,8,7,2,Returning_Visitor,False,False
268,0.0,0.0,0.0,0.0,5.0,74.0,0.0,0.04,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
269,0.0,0.0,0.0,0.0,15.0,1559.6,0.0,0.033846153999999996,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
270,0.0,0.0,0.0,0.0,6.0,236.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
271,1.0,10.0,0.0,0.0,14.0,348.6666667,0.035714286,0.053571429000000004,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
272,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
273,1.0,28.0,1.0,47.0,13.0,224.5,0.0,0.014285714,0.0,0.0,Mar,1,1,1,8,New_Visitor,False,False
274,4.0,27.0,0.0,0.0,42.0,601.7666667000001,0.0,0.004545455,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,False
275,0.0,0.0,0.0,0.0,5.0,75.5,0.02,0.013333333000000001,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,True,False
276,0.0,0.0,0.0,0.0,2.0,153.0,0.0,0.05,0.0,0.0,Mar,2,5,6,1,Returning_Visitor,False,False
277,4.0,15.0,0.0,0.0,10.0,197.2,0.0,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,True,True
278,0.0,0.0,0.0,0.0,18.0,3658.5,0.016666667,0.05,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,False,False
279,0.0,0.0,0.0,0.0,5.0,1162.5,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
280,0.0,0.0,0.0,0.0,32.0,556.6,0.014583333,0.039583333,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
281,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
282,0.0,0.0,0.0,0.0,11.0,300.07142860000005,0.0,0.02,53.9892,0.0,Mar,2,2,1,11,Returning_Visitor,True,True
283,13.0,1249.809524,4.0,205.0,36.0,1626.625433,0.010638298000000001,0.026186255,6.8317923920000005,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
284,0.0,0.0,0.0,0.0,6.0,69.25,0.0,0.04444444400000001,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
285,2.0,390.0,0.0,0.0,10.0,1169.1,0.02,0.05,0.0,0.0,Mar,3,9,9,2,Returning_Visitor,False,False
286,0.0,0.0,0.0,0.0,8.0,402.0,0.0,0.038095238,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
287,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
288,0.0,0.0,0.0,0.0,35.0,3324.333333,0.011428571,0.024761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
289,11.0,215.52380950000003,1.0,70.0,87.0,3037.499952,0.002150538,0.007722385,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
290,0.0,0.0,0.0,0.0,4.0,59.0,0.0,0.05,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
291,1.0,11.0,0.0,0.0,51.0,1059.253472,0.010588235,0.022643039,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
292,2.0,20.0,0.0,0.0,7.0,720.0,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,False,False
293,0.0,0.0,0.0,0.0,40.0,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
294,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
295,2.0,8.0,1.0,14.33333333,14.0,603.6666667000001,0.0,0.0125,44.67925,0.0,Mar,2,2,1,7,Returning_Visitor,False,True
296,0.0,0.0,0.0,0.0,13.0,328.9166667,0.0,0.014285714,59.79014286,0.0,Mar,3,2,1,3,Returning_Visitor,False,True
297,0.0,0.0,0.0,0.0,33.0,778.8166667,0.0,0.022424242,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
298,4.0,171.25,0.0,0.0,22.0,851.5595238,0.004545455,0.031907307999999995,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
299,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
300,0.0,0.0,0.0,0.0,3.0,227.5,0.0,0.022222222000000003,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
301,5.0,227.33333330000002,0.0,0.0,17.0,528.9,0.0,0.002272727,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
302,0.0,0.0,0.0,0.0,15.0,872.8333332999998,0.0,0.026666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,False
303,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
304,0.0,0.0,0.0,0.0,35.0,835.0666667,0.012571428999999999,0.044761905,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
305,0.0,0.0,0.0,0.0,4.0,82.5,0.0,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
306,0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
307,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
308,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
309,0.0,0.0,0.0,0.0,12.0,94.5,0.033333333,0.025555556,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,False,False
310,5.0,86.0,0.0,0.0,23.0,267.3,0.0,0.016,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,True,False
311,0.0,0.0,0.0,0.0,29.0,3312.5,0.013793103000000001,0.028965517000000003,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
312,0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.066666667,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,True,False
313,2.0,7.0,0.0,0.0,10.0,75.0,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
314,0.0,0.0,1.0,24.0,27.0,1547.5,0.0037037040000000004,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
315,7.0,186.9761905,2.0,40.0,35.0,1276.157071,0.0,0.008681765,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,False,False
316,3.0,138.0,2.0,136.0,54.0,2631.1,0.0,0.00969697,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,False,False
317,0.0,0.0,0.0,0.0,2.0,96.0,0.0,0.1,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
318,2.0,374.0,0.0,0.0,3.0,1370.0,0.0,0.025,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
319,2.0,61.0,0.0,0.0,5.0,97.0,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
320,1.0,14.0,0.0,0.0,46.0,1380.166667,0.0,0.01037037,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
321,1.0,38.0,0.0,0.0,23.0,1483.6,0.022916667,0.038373016,7.1030208329999995,0.0,Mar,3,2,6,1,Returning_Visitor,False,True
322,0.0,0.0,0.0,0.0,5.0,156.0,0.0,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
323,0.0,0.0,0.0,0.0,10.0,240.75,0.0,0.02,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False
324,2.0,96.0,0.0,0.0,37.0,1238.5,0.005128205,0.016410256,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
325,6.0,615.25,0.0,0.0,68.0,2524.719048,0.0,0.00017559299999999998,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,False,False
326,4.0,111.0,0.0,0.0,4.0,54.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
327,2.0,147.0,0.0,0.0,2.0,35.0,0.0,0.05,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
328,0.0,0.0,0.0,0.0,15.0,175.91666669999998,0.013333333000000001,0.026666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
329,3.0,53.16666667,0.0,0.0,11.0,263.6,0.0,0.003571429,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,False,False
330,2.0,58.0,0.0,0.0,7.0,101.8,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,8,2,New_Visitor,False,False
331,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
332,3.0,48.5,0.0,0.0,55.0,1042.242857,0.0,0.0022222220000000003,0.0,0.0,Mar,4,2,1,2,New_Visitor,False,False
333,1.0,21.0,3.0,116.0,21.0,613.6666667000001,0.008333333,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
334,4.0,115.33333329999999,0.0,0.0,64.0,1588.944444,0.003076923,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
335,0.0,0.0,1.0,929.0,75.0,4105.666667,0.002631579,0.017324561000000002,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
336,1.0,8.0,0.0,0.0,14.0,269.5,0.0,0.019047619,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
337,1.0,32.28571429,0.0,0.0,8.0,1236.2,0.0,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
338,0.0,0.0,0.0,0.0,49.0,1384.016667,0.0,0.011904762,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
339,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
340,1.0,11.0,0.0,0.0,29.0,664.75,0.0,0.005057471,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
341,0.0,0.0,0.0,0.0,7.0,64.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
342,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
343,0.0,0.0,0.0,0.0,8.0,326.5,0.1,0.125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
344,0.0,0.0,0.0,0.0,25.0,1690.9777780000002,0.008,0.037333332999999996,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
345,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
346,4.0,277.75,0.0,0.0,3.0,178.75,0.0,0.008,0.0,0.0,Mar,3,2,3,8,New_Visitor,False,False
347,0.0,0.0,0.0,0.0,12.0,407.0,0.0,0.033333333,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
348,6.0,241.16666669999998,0.0,0.0,39.0,1513.566667,0.005128205,0.021367521,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
349,3.0,64.0,0.0,0.0,24.0,832.0909091,0.0,0.009876543,0.0,0.0,Mar,2,10,1,3,New_Visitor,False,False
350,1.0,25.5,0.0,0.0,12.0,250.83333330000002,0.0,0.016666667,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
351,2.0,64.0,0.0,0.0,15.0,565.6666667000001,0.0,0.00625,0.0,0.0,Mar,2,2,1,1,New_Visitor,False,False
352,0.0,0.0,0.0,0.0,10.0,194.0,0.02,0.04,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False
353,8.0,130.0,1.0,18.0,19.0,298.0,0.0,0.016666667,19.66818546,0.0,Mar,2,2,3,1,Returning_Visitor,True,False
354,9.0,79.0,1.0,155.5,55.0,1743.0666670000003,0.0,0.004371585,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
355,3.0,84.0,0.0,0.0,27.0,655.9166667000001,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
356,0.0,0.0,1.0,9.0,30.0,1992.8333329999998,0.0,0.003333333,9.227000967,0.0,Mar,2,4,1,3,Returning_Visitor,False,True
357,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
358,0.0,0.0,0.0,0.0,24.0,308.86355310000005,0.0,0.028030303,0.0,0.0,Mar,2,6,2,2,Returning_Visitor,False,False
359,3.0,41.0,0.0,0.0,46.0,2749.666667,0.0,0.005555556,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
360,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
361,0.0,0.0,0.0,0.0,25.0,812.0,0.0,0.008,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
362,0.0,0.0,0.0,0.0,12.0,166.0,0.028571429,0.071428571,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
363,1.0,14.0,0.0,0.0,4.0,65.0,0.0,0.05,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
364,4.0,86.0,0.0,0.0,46.0,2450.688095,0.027083332999999998,0.047905092999999996,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
365,0.0,0.0,0.0,0.0,10.0,226.83333330000002,0.0,0.01,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
366,3.0,618.0,0.0,0.0,9.0,341.0,0.0,0.007692308,34.43601877,0.0,Mar,2,2,9,3,New_Visitor,False,True
367,0.0,0.0,0.0,0.0,13.0,226.0,0.0,0.05384615400000001,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False
368,1.0,11.88888889,0.0,0.0,111.0,3510.879903,9.83e-05,0.009438427,12.01656549,0.0,Mar,3,2,5,2,Returning_Visitor,False,False
369,5.0,51.5,0.0,0.0,2.0,6.0,0.0,0.033333333,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
370,2.0,7.0,0.0,0.0,27.0,559.4,0.014814815,0.030452675,0.0,0.0,Mar,2,4,4,3,Returning_Visitor,True,False
371,8.0,269.0,0.0,0.0,33.0,1109.883333,0.013888889,0.027742165,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
372,0.0,0.0,0.0,0.0,5.0,239.0,0.0,0.04,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False
373,2.0,44.5,0.0,0.0,7.0,212.16666669999998,0.0,0.00625,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False
374,1.0,3.0,14.0,1165.166667,81.0,2820.952419,0.008897485,0.029431012000000003,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
375,0.0,0.0,0.0,0.0,6.0,44.0,0.066666667,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
376,0.0,0.0,0.0,0.0,8.0,781.0,0.028571429,0.057142857000000005,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
377,4.0,61.0,0.0,0.0,14.0,175.66666669999998,0.0,0.010588235,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
378,3.0,90.0,0.0,0.0,25.0,397.8846154,0.005333333000000001,0.033504762,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
379,0.0,0.0,0.0,0.0,25.0,770.0285713999999,0.0112,0.034933333,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,False
380,2.0,102.5,3.0,60.0,22.0,1034.975,0.0,0.013999999999999999,16.14384,0.0,Mar,1,1,4,2,Returning_Visitor,False,True
381,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.1,0.0,0.0,Mar,1,1,5,3,Returning_Visitor,False,False
382,0.0,0.0,0.0,0.0,3.0,8.0,0.066666667,0.133333333,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
383,1.0,17.0,0.0,0.0,22.0,399.8,0.019047619,0.038095238,0.0,0.0,Mar,1,5,7,1,Returning_Visitor,False,False
384,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
385,9.0,213.3214286,5.0,528.0,61.0,2258.430586,0.01,0.020655014,2.810812468,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
386,0.0,0.0,0.0,0.0,2.0,254.0,0.0,0.1,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
387,0.0,0.0,0.0,0.0,7.0,67.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
388,0.0,0.0,0.0,0.0,4.0,57.0,0.0,0.025,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
389,0.0,0.0,0.0,0.0,12.0,240.41666669999998,0.0,0.061688312,0.0,0.0,Mar,3,2,1,6,Returning_Visitor,False,False
390,0.0,0.0,0.0,0.0,8.0,551.1666667000001,0.025,0.035,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
